customer_id,group,revenue,clicks,conversions,session_duration,region,device_type
CUST_009077,Group_C,40.6,7.0,1.0,5.7,North,Tablet
CUST_005430,Group_B,16.25,13.0,1.0,26.4,East,Mobile
CUST_007828,Group_C,49.13,13.0,0.0,12.1,South,Mobile
CUST_005691,Group_B,57.45,11.0,1.0,0.0,West,Mobile
CUST_007879,Group_C,35.52,7.0,0.0,13.9,East,Tablet
CUST_001869,Group_A,21.31,7.0,3.0,31.7,East,Tablet
CUST_008203,Group_C,68.78,10.0,0.0,5.0,East,Tablet
CUST_007487,Group_C,37.27,10.0,0.0,11.5,North,Tablet
CUST_000807,Group_A,374.79,7.0,1.0,15.8,North,Mobile
CUST_004806,Group_B,337.79,12.0,0.0,11.6,East,Tablet
CUST_009565,Group_C,2.98,11.0,1.0,18.7,North,Desktop
CUST_007512,Group_C,4.07,8.0,1.0,25.8,South,Desktop
CUST_008057,Group_C,335.22,6.0,0.0,8.6,East,Mobile
CUST_004495,Group_B,62.22,8.0,1.0,9.7,East,Mobile
CUST_002633,Group_A,97.35,6.0,2.0,9.7,East,Tablet
CUST_009301,Group_C,33.16,16.0,1.0,10.0,North,Mobile
CUST_008897,Group_C,103.7,5.0,0.0,15.1,South,Mobile
CUST_008624,Group_C,21.9,9.0,1.0,14.8,West,Tablet
CUST_007833,Group_C,30.93,15.0,0.0,6.3,West,Tablet
CUST_004389,Group_B,124.26,9.0,0.0,21.9,South,Tablet
CUST_000146,Group_A,20.88,5.0,0.0,26.0,North,Mobile
CUST_006468,Group_B,23.31,12.0,1.0,15.3,North,Mobile
CUST_002034,Group_A,4.88,8.0,0.0,12.0,South,Tablet
CUST_009539,Group_C,19.24,13.0,0.0,11.2,South,Mobile
CUST_001166,Group_A,160.7,9.0,1.0,21.9,North,Mobile
CUST_002051,Group_A,137.91,8.0,0.0,17.2,East,Mobile
CUST_003761,Group_B,100.27,8.0,0.0,6.8,South,Tablet
CUST_004436,Group_B,111.34,14.0,0.0,27.0,North,Mobile
CUST_003431,Group_B,44.4,11.0,0.0,8.9,East,Mobile
CUST_008191,Group_C,639.29,17.0,0.0,21.6,East,Mobile
CUST_009403,Group_C,44.93,12.0,0.0,22.3,North,Mobile
CUST_007070,Group_C,17.45,9.0,0.0,13.7,East,Desktop
CUST_004362,Group_B,30.24,9.0,0.0,13.5,South,Tablet
CUST_001772,Group_A,22.94,6.0,1.0,26.4,North,Desktop
CUST_003512,Group_B,5.5,14.0,0.0,2.5,North,Tablet
CUST_000272,Group_A,50.25,13.0,0.0,10.3,North,Desktop
CUST_008437,Group_C,4.57,12.0,0.0,16.8,North,Mobile
CUST_002033,Group_A,27.54,8.0,1.0,18.1,East,Tablet
CUST_009006,Group_C,354.15,9.0,0.0,5.6,East,Mobile
CUST_007207,Group_C,27.26,13.0,0.0,21.9,East,Mobile
CUST_003811,Group_B,31.81,10.0,1.0,2.2,East,Mobile
CUST_004347,Group_B,65.17,13.0,0.0,29.2,West,Tablet
CUST_000546,Group_A,61.62,12.0,0.0,16.2,South,Mobile
CUST_003242,Group_B,13.2,18.0,2.0,11.9,North,Desktop
CUST_008931,Group_C,80.99,16.0,1.0,10.0,East,Tablet
CUST_008503,Group_C,92.61,9.0,0.0,14.2,North,Tablet
CUST_008685,Group_C,19.03,9.0,1.0,11.6,East,Tablet
CUST_007565,Group_C,74.31,15.0,1.0,5.2,East,Mobile
CUST_000921,Group_A,9.64,17.0,0.0,11.9,North,Mobile
CUST_009530,Group_C,16.06,6.0,0.0,2.5,East,Mobile
CUST_006641,Group_C,10.1,11.0,2.0,12.6,South,Mobile
CUST_007695,Group_C,134.1,6.0,0.0,3.2,South,Tablet
CUST_008231,Group_C,27.42,13.0,1.0,32.4,East,Tablet
CUST_007127,Group_C,61.77,9.0,0.0,8.3,South,Tablet
CUST_004279,Group_B,7.2,8.0,1.0,15.1,East,Desktop
CUST_002984,Group_A,8.13,12.0,0.0,11.3,East,Tablet
CUST_000131,Group_A,87.29,13.0,0.0,8.4,West,Tablet
CUST_007981,Group_C,54.29,10.0,0.0,12.6,West,Mobile
CUST_002668,Group_A,101.63,10.0,1.0,25.5,South,Mobile
CUST_007139,Group_C,71.29,5.0,0.0,9.9,North,Desktop
CUST_003224,Group_B,37.38,11.0,2.0,13.6,West,Desktop
CUST_007694,Group_C,5.12,16.0,1.0,45.6,South,Desktop
CUST_005393,Group_B,43.62,5.0,0.0,19.9,East,Mobile
CUST_000615,Group_A,18.31,12.0,1.0,24.7,North,Tablet
CUST_003562,Group_B,6.57,7.0,0.0,11.0,North,Desktop
CUST_001467,Group_A,13.43,9.0,0.0,19.0,South,Mobile
CUST_004498,Group_B,34.73,9.0,1.0,4.4,West,Mobile
CUST_003043,Group_B,46.84,7.0,1.0,6.5,East,Mobile
CUST_009127,Group_C,16.43,13.0,0.0,16.7,North,Desktop
CUST_002420,Group_A,130.76,10.0,0.0,5.5,West,Tablet
CUST_005086,Group_B,161.47,11.0,0.0,23.6,West,Mobile
CUST_003295,Group_B,18.67,11.0,0.0,24.7,East,Tablet
CUST_006738,Group_C,22.46,12.0,1.0,15.3,North,Desktop
CUST_001501,Group_A,13.98,15.0,0.0,3.8,West,Mobile
CUST_009019,Group_C,12.22,8.0,0.0,2.1,East,Desktop
CUST_001522,Group_A,35.26,12.0,0.0,22.8,East,Tablet
CUST_009529,Group_C,55.48,10.0,1.0,12.2,East,Tablet
CUST_004233,Group_B,404.42,10.0,0.0,7.5,East,Desktop
CUST_007687,Group_C,137.76,6.0,2.0,7.9,East,Desktop
CUST_008821,Group_C,166.58,10.0,0.0,12.4,North,Mobile
CUST_004431,Group_B,35.28,7.0,0.0,13.7,South,Tablet
CUST_000391,Group_A,30.28,8.0,2.0,19.2,South,Tablet
CUST_003158,Group_B,7.82,13.0,4.0,28.1,West,Mobile
CUST_007125,Group_C,22.07,11.0,2.0,2.8,West,Mobile
CUST_005914,Group_B,22.25,12.0,0.0,13.1,East,Mobile
CUST_008593,Group_C,47.07,10.0,0.0,28.5,West,Mobile
CUST_004807,Group_B,8.7,11.0,0.0,9.4,South,Desktop
CUST_009357,Group_C,56.6,3.0,0.0,9.8,West,Mobile
CUST_008239,Group_C,69.88,10.0,1.0,23.0,East,Desktop
CUST_008045,Group_C,11.56,8.0,3.0,24.7,East,Desktop
CUST_008681,Group_C,294.7,14.0,2.0,6.3,South,Desktop
CUST_003994,Group_B,27.06,9.0,1.0,1.1,West,Mobile
CUST_009980,Group_C,100.79,15.0,1.0,8.5,West,Desktop
CUST_006610,Group_C,104.0,11.0,1.0,7.6,North,Tablet
CUST_005320,Group_B,58.03,9.0,0.0,1.6,North,Desktop
CUST_008902,Group_C,140.53,6.0,0.0,15.6,South,Tablet
CUST_007120,Group_C,62.94,8.0,0.0,21.1,South,Tablet
CUST_002422,Group_A,5.67,17.0,0.0,17.8,East,Tablet
CUST_005605,Group_B,45.63,11.0,2.0,9.1,North,Mobile
CUST_001751,Group_A,41.55,6.0,2.0,16.0,North,Mobile
CUST_009421,Group_C,9.66,9.0,0.0,7.9,South,Desktop
CUST_005896,Group_B,8.52,7.0,1.0,10.0,East,Tablet
CUST_000339,Group_A,36.95,8.0,0.0,31.4,South,Desktop
CUST_008408,Group_C,28.06,11.0,0.0,30.6,East,Desktop
CUST_001342,Group_A,50.83,13.0,0.0,10.0,West,Desktop
CUST_009973,Group_C,4.57,7.0,0.0,9.6,East,Desktop
CUST_007983,Group_C,54.56,16.0,0.0,25.9,South,Tablet
CUST_003641,Group_B,7.34,12.0,0.0,17.1,East,Desktop
CUST_000330,Group_A,39.89,5.0,0.0,26.5,South,Desktop
CUST_009227,Group_C,27.06,6.0,0.0,4.1,East,Tablet
CUST_003005,Group_B,54.71,10.0,0.0,17.6,North,Mobile
CUST_006961,Group_C,31.58,11.0,1.0,13.5,North,Tablet
CUST_004091,Group_B,71.64,12.0,0.0,6.1,East,Desktop
CUST_002323,Group_A,427.98,6.0,1.0,20.2,North,Desktop
CUST_006668,Group_C,140.62,5.0,2.0,11.8,East,Tablet
CUST_007010,Group_C,19.16,13.0,0.0,19.1,East,Mobile
CUST_004198,Group_B,18.39,10.0,1.0,9.0,South,Mobile
CUST_003550,Group_B,1.57,13.0,1.0,10.5,South,Desktop
CUST_008364,Group_C,24.5,12.0,0.0,18.4,North,Mobile
CUST_004204,Group_B,8.24,8.0,0.0,23.7,East,Tablet
CUST_009730,Group_C,34.04,7.0,1.0,20.0,South,Tablet
CUST_009339,Group_C,3.64,18.0,2.0,5.9,West,Tablet
CUST_006186,Group_B,108.02,10.0,0.0,19.6,West,Mobile
CUST_001640,Group_A,132.99,10.0,0.0,3.6,South,Desktop
CUST_009131,Group_C,24.09,5.0,1.0,6.6,North,Mobile
CUST_000061,Group_A,34.56,9.0,0.0,12.5,North,Mobile
CUST_001241,Group_A,38.57,9.0,2.0,14.1,South,Desktop
CUST_005761,Group_B,13.63,8.0,2.0,0.0,East,Tablet
CUST_005137,Group_B,21.8,9.0,0.0,5.5,West,Desktop
CUST_002344,Group_A,273.85,10.0,0.0,22.4,West,Mobile
CUST_002121,Group_A,92.94,9.0,0.0,10.8,West,Mobile
CUST_001525,Group_A,7.55,13.0,1.0,16.2,West,Tablet
CUST_007618,Group_C,1.68,12.0,0.0,14.2,East,Desktop
CUST_000154,Group_A,103.03,10.0,0.0,8.5,West,Desktop
CUST_000482,Group_A,146.59,8.0,2.0,17.3,West,Tablet
CUST_006123,Group_B,64.25,7.0,0.0,19.4,East,Tablet
CUST_007675,Group_C,16.42,14.0,1.0,18.9,West,Tablet
CUST_007102,Group_C,92.52,10.0,0.0,0.0,North,Tablet
CUST_001763,Group_A,229.87,6.0,0.0,8.1,South,Desktop
CUST_008943,Group_C,56.71,14.0,2.0,5.4,North,Desktop
CUST_007716,Group_C,16.24,7.0,1.0,17.8,West,Tablet
CUST_009489,Group_C,34.82,10.0,0.0,16.3,East,Desktop
CUST_007480,Group_C,9.13,9.0,2.0,22.2,West,Mobile
CUST_006213,Group_B,22.9,11.0,0.0,15.1,East,Tablet
CUST_004854,Group_B,176.91,9.0,1.0,26.0,North,Desktop
CUST_002712,Group_A,20.38,6.0,0.0,20.4,East,Desktop
CUST_006767,Group_C,33.06,9.0,1.0,31.8,East,Mobile
CUST_004151,Group_B,21.13,6.0,1.0,14.5,North,Mobile
CUST_001334,Group_A,18.67,9.0,0.0,10.4,West,Desktop
CUST_008379,Group_C,1116.14,6.0,3.0,19.9,West,Mobile
CUST_009809,Group_C,303.75,13.0,1.0,16.1,South,Mobile
CUST_007680,Group_C,35.32,12.0,0.0,25.7,South,Desktop
CUST_009533,Group_C,40.18,8.0,0.0,21.0,East,Tablet
CUST_003851,Group_B,11.77,10.0,0.0,7.1,North,Tablet
CUST_008341,Group_C,10.23,10.0,1.0,23.5,East,Desktop
CUST_004125,Group_B,136.66,8.0,2.0,30.1,West,Mobile
CUST_009367,Group_C,12.67,12.0,0.0,13.3,West,Mobile
CUST_004789,Group_B,35.03,7.0,2.0,18.7,North,Tablet
CUST_002867,Group_A,10.66,11.0,2.0,24.0,East,Desktop
CUST_001387,Group_A,47.75,11.0,0.0,13.3,North,Mobile
CUST_005942,Group_B,9.07,12.0,0.0,11.2,East,Desktop
CUST_003068,Group_B,58.26,13.0,0.0,9.5,West,Mobile
CUST_009465,Group_C,51.21,13.0,0.0,10.3,East,Mobile
CUST_003630,Group_B,23.23,11.0,0.0,15.7,East,Desktop
CUST_009881,Group_C,17.66,8.0,0.0,32.5,East,Tablet
CUST_009352,Group_C,98.12,9.0,1.0,15.7,South,Tablet
CUST_003029,Group_B,8.36,8.0,0.0,21.0,East,Mobile
CUST_002970,Group_A,79.49,9.0,1.0,30.7,West,Mobile
CUST_008647,Group_C,218.08,14.0,0.0,24.3,West,Desktop
CUST_006137,Group_B,37.07,13.0,0.0,25.9,North,Mobile
CUST_008802,Group_C,49.42,4.0,0.0,10.8,East,Mobile
CUST_004264,Group_B,27.36,11.0,0.0,18.5,West,Desktop
CUST_000646,Group_A,17.82,14.0,0.0,4.4,South,Tablet
CUST_007993,Group_C,37.46,10.0,2.0,3.7,East,Tablet
CUST_002075,Group_A,27.83,8.0,0.0,18.8,South,Tablet
CUST_000342,Group_A,2.81,5.0,2.0,16.5,West,Tablet
CUST_008042,Group_C,4.41,10.0,0.0,2.7,East,Tablet
CUST_001623,Group_A,201.86,9.0,0.0,16.5,East,Desktop
CUST_007142,Group_C,81.32,12.0,0.0,5.4,South,Desktop
CUST_005797,Group_B,4.37,14.0,0.0,9.6,South,Mobile
CUST_007185,Group_C,8.41,7.0,0.0,7.9,North,Desktop
CUST_008233,Group_C,20.08,10.0,1.0,10.1,East,Mobile
CUST_005476,Group_B,9.28,11.0,0.0,17.1,East,Desktop
CUST_009669,Group_C,104.87,9.0,0.0,12.6,West,Mobile
CUST_000075,Group_A,5.04,13.0,0.0,8.9,West,Desktop
CUST_008997,Group_C,114.09,10.0,1.0,0.0,North,Tablet
CUST_008634,Group_C,18.94,16.0,0.0,19.6,North,Desktop
CUST_009646,Group_C,20.3,13.0,0.0,14.2,West,Mobile
CUST_002052,Group_A,51.73,7.0,0.0,26.2,West,Mobile
CUST_002542,Group_A,43.91,17.0,0.0,15.5,North,Tablet
CUST_001302,Group_A,34.86,10.0,0.0,26.9,West,Tablet
CUST_005878,Group_B,310.18,9.0,0.0,0.6,South,Desktop
CUST_007369,Group_C,14.33,4.0,1.0,14.7,South,Tablet
CUST_001305,Group_A,35.83,9.0,0.0,27.7,West,Desktop
CUST_008429,Group_C,7.88,10.0,0.0,14.2,West,Mobile
CUST_009502,Group_C,15.48,12.0,0.0,17.6,West,Tablet
CUST_002600,Group_A,9.8,13.0,0.0,23.3,East,Tablet
CUST_002574,Group_A,22.26,7.0,0.0,15.6,East,Mobile
CUST_003187,Group_B,36.46,13.0,0.0,16.6,South,Mobile
CUST_002769,Group_A,105.53,14.0,0.0,15.8,East,Tablet
CUST_004832,Group_B,166.46,13.0,0.0,7.4,North,Desktop
CUST_004224,Group_B,47.91,6.0,0.0,31.1,East,Mobile
CUST_008174,Group_C,4.79,12.0,0.0,0.7,North,Desktop
CUST_002107,Group_A,150.57,16.0,0.0,17.9,West,Desktop
CUST_002680,Group_A,19.91,13.0,1.0,28.1,South,Desktop
CUST_001388,Group_A,5.07,11.0,1.0,19.3,North,Mobile
CUST_009572,Group_C,75.26,10.0,0.0,20.9,North,Tablet
CUST_005987,Group_B,145.96,9.0,0.0,25.8,South,Tablet
CUST_007084,Group_C,53.23,8.0,0.0,10.5,North,Mobile
CUST_001280,Group_A,12.96,10.0,0.0,9.5,East,Mobile
CUST_000805,Group_A,304.75,7.0,0.0,5.2,South,Desktop
CUST_001556,Group_A,13.92,11.0,0.0,13.6,South,Mobile
CUST_009912,Group_C,64.97,8.0,0.0,14.1,South,Mobile
CUST_004567,Group_B,64.43,16.0,1.0,19.2,West,Tablet
CUST_001410,Group_A,29.36,6.0,0.0,27.0,North,Mobile
CUST_004842,Group_B,10.62,6.0,0.0,18.9,East,Desktop
CUST_003595,Group_B,68.51,14.0,1.0,18.9,North,Mobile
CUST_006036,Group_B,10.54,5.0,1.0,3.8,East,Mobile
CUST_006853,Group_C,10.55,15.0,0.0,19.4,South,Tablet
CUST_008706,Group_C,7.9,6.0,0.0,11.2,East,Tablet
CUST_004178,Group_B,100.89,12.0,0.0,26.0,South,Desktop
CUST_001309,Group_A,180.43,5.0,0.0,6.5,West,Mobile
CUST_009107,Group_C,35.36,13.0,0.0,5.2,North,Mobile
CUST_003453,Group_B,42.95,9.0,0.0,16.0,North,Tablet
CUST_003696,Group_B,33.83,9.0,1.0,23.8,South,Tablet
CUST_004243,Group_B,19.54,10.0,0.0,9.9,South,Tablet
CUST_002199,Group_A,17.53,9.0,0.0,27.8,West,Desktop
CUST_008967,Group_C,35.81,12.0,1.0,14.9,South,Desktop
CUST_004426,Group_B,86.22,10.0,0.0,23.8,West,Desktop
CUST_006151,Group_B,27.37,5.0,0.0,25.2,North,Desktop
CUST_000944,Group_A,27.05,6.0,0.0,17.0,North,Mobile
CUST_000823,Group_A,85.6,11.0,1.0,9.9,West,Desktop
CUST_005006,Group_B,3.34,17.0,2.0,0.0,North,Mobile
CUST_006613,Group_C,27.79,9.0,2.0,21.7,East,Tablet
CUST_008357,Group_C,23.43,13.0,0.0,8.9,East,Desktop
CUST_005620,Group_B,4.23,3.0,0.0,11.9,South,Desktop
CUST_004548,Group_B,7.21,3.0,0.0,14.7,South,Tablet
CUST_002539,Group_A,257.35,11.0,0.0,10.2,North,Desktop
CUST_005208,Group_B,84.76,12.0,0.0,17.6,North,Desktop
CUST_009941,Group_C,258.32,9.0,1.0,34.1,North,Tablet
CUST_009415,Group_C,55.28,11.0,0.0,21.6,East,Desktop
CUST_003055,Group_B,92.86,9.0,2.0,13.9,East,Desktop
CUST_003676,Group_B,48.85,13.0,0.0,13.0,North,Mobile
CUST_007777,Group_C,352.86,8.0,1.0,18.5,North,Mobile
CUST_007219,Group_C,152.02,14.0,0.0,7.9,East,Desktop
CUST_006723,Group_C,256.0,14.0,1.0,4.0,East,Desktop
CUST_003301,Group_B,48.23,6.0,0.0,21.0,North,Mobile
CUST_003311,Group_B,187.56,12.0,1.0,33.3,East,Tablet
CUST_007222,Group_C,9.13,17.0,1.0,13.2,North,Mobile
CUST_008520,Group_C,67.56,15.0,0.0,16.7,West,Tablet
CUST_005955,Group_B,49.91,7.0,0.0,6.2,North,Mobile
CUST_000833,Group_A,15.2,8.0,0.0,3.6,East,Desktop
CUST_003463,Group_B,71.13,6.0,0.0,18.8,East,Mobile
CUST_007644,Group_C,19.75,12.0,1.0,21.6,West,Desktop
CUST_000055,Group_A,175.35,15.0,1.0,22.3,North,Mobile
CUST_003452,Group_B,32.65,13.0,0.0,12.1,North,Desktop
CUST_006306,Group_B,19.02,11.0,2.0,7.8,West,Desktop
CUST_001482,Group_A,23.53,10.0,0.0,5.6,West,Mobile
CUST_004874,Group_B,23.63,14.0,0.0,19.1,East,Mobile
CUST_008039,Group_C,4.5,16.0,0.0,0.0,West,Mobile
CUST_003336,Group_B,387.48,8.0,0.0,20.2,North,Tablet
CUST_006017,Group_B,8.98,12.0,0.0,23.8,South,Desktop
CUST_004927,Group_B,48.23,10.0,0.0,16.0,West,Tablet
CUST_009139,Group_C,199.63,14.0,1.0,8.8,West,Tablet
CUST_005798,Group_B,5.37,9.0,1.0,20.0,North,Mobile
CUST_005233,Group_B,15.9,10.0,0.0,30.6,West,Mobile
CUST_005084,Group_B,83.71,14.0,0.0,14.7,South,Tablet
CUST_006646,Group_C,23.31,9.0,2.0,20.1,East,Mobile
CUST_005491,Group_B,3.77,14.0,0.0,14.2,West,Desktop
CUST_000769,Group_A,11.39,9.0,0.0,17.5,East,Desktop
CUST_002066,Group_A,44.51,9.0,1.0,13.7,West,Tablet
CUST_009926,Group_C,9.35,8.0,0.0,18.2,West,Desktop
CUST_007312,Group_C,20.16,9.0,1.0,8.1,West,Mobile
CUST_008478,Group_C,12.75,12.0,0.0,2.3,South,Desktop
CUST_004525,Group_B,97.95,9.0,1.0,12.9,South,Tablet
CUST_002718,Group_A,8.22,9.0,0.0,0.0,North,Tablet
CUST_002080,Group_A,58.13,9.0,1.0,15.7,South,Desktop
CUST_008915,Group_C,14.42,10.0,0.0,24.2,East,Mobile
CUST_000952,Group_A,1444.95,11.0,0.0,7.9,West,Tablet
CUST_008059,Group_C,25.41,9.0,0.0,10.5,North,Tablet
CUST_002483,Group_A,124.33,12.0,2.0,20.3,East,Desktop
CUST_009182,Group_C,264.6,11.0,0.0,17.9,West,Tablet
CUST_001760,Group_A,29.09,9.0,0.0,36.2,South,Mobile
CUST_004423,Group_B,385.99,10.0,1.0,0.0,West,Mobile
CUST_006705,Group_C,14.9,7.0,0.0,22.9,West,Tablet
CUST_005183,Group_B,51.26,12.0,0.0,27.1,North,Mobile
CUST_008534,Group_C,242.83,8.0,0.0,21.1,West,Tablet
CUST_003702,Group_B,150.36,9.0,1.0,19.0,North,Mobile
CUST_004244,Group_B,44.54,12.0,0.0,0.9,South,Mobile
CUST_000689,Group_A,116.62,10.0,3.0,15.2,East,Mobile
CUST_003433,Group_B,77.64,8.0,0.0,5.4,North,Mobile
CUST_004945,Group_B,57.01,9.0,0.0,12.2,West,Desktop
CUST_000967,Group_A,10.79,11.0,0.0,10.3,South,Mobile
CUST_009910,Group_C,91.82,9.0,0.0,10.3,West,Mobile
CUST_002714,Group_A,13.2,9.0,0.0,20.2,South,Tablet
CUST_004758,Group_B,17.93,7.0,1.0,9.7,East,Mobile
CUST_009974,Group_C,53.34,10.0,0.0,0.0,South,Mobile
CUST_006321,Group_B,16.11,8.0,0.0,11.7,East,Desktop
CUST_005976,Group_B,136.52,12.0,1.0,15.9,East,Mobile
CUST_003573,Group_B,31.44,9.0,0.0,11.1,North,Tablet
CUST_005300,Group_B,27.9,7.0,2.0,9.7,East,Tablet
CUST_001991,Group_A,30.07,10.0,1.0,21.1,South,Mobile
CUST_001206,Group_A,36.66,13.0,0.0,10.8,West,Desktop
CUST_004972,Group_B,27.21,8.0,0.0,12.0,North,Mobile
CUST_009147,Group_C,81.37,8.0,0.0,13.3,West,Mobile
CUST_006784,Group_C,33.7,13.0,1.0,25.6,South,Desktop
CUST_003601,Group_B,47.77,10.0,1.0,8.1,East,Tablet
CUST_006491,Group_B,7.97,12.0,1.0,20.2,North,Desktop
CUST_008610,Group_C,155.17,7.0,0.0,8.9,East,Desktop
CUST_008667,Group_C,65.47,10.0,0.0,0.0,North,Mobile
CUST_008071,Group_C,4.5,12.0,0.0,17.3,East,Tablet
CUST_008578,Group_C,47.31,10.0,2.0,22.6,East,Tablet
CUST_007974,Group_C,84.95,10.0,0.0,22.9,East,Mobile
CUST_001626,Group_A,6.99,10.0,0.0,11.8,East,Tablet
CUST_000537,Group_A,22.84,6.0,4.0,20.2,West,Mobile
CUST_008767,Group_C,23.44,9.0,1.0,25.2,North,Mobile
CUST_007971,Group_C,38.58,7.0,0.0,16.4,West,Desktop
CUST_004213,Group_B,26.58,11.0,0.0,6.4,West,Tablet
CUST_006457,Group_B,48.01,13.0,0.0,28.8,North,Desktop
CUST_003508,Group_B,7.13,10.0,0.0,15.0,East,Desktop
CUST_008394,Group_C,15.89,13.0,0.0,13.4,East,Desktop
CUST_007113,Group_C,6.35,7.0,0.0,14.2,West,Tablet
CUST_002709,Group_A,27.74,9.0,1.0,10.9,East,Tablet
CUST_005032,Group_B,42.51,14.0,0.0,12.4,West,Mobile
CUST_006515,Group_C,5.16,5.0,1.0,23.7,South,Desktop
CUST_004663,Group_B,11.26,13.0,0.0,10.6,West,Mobile
CUST_004022,Group_B,48.12,16.0,0.0,19.4,East,Desktop
CUST_001855,Group_A,209.9,15.0,0.0,19.2,South,Mobile
CUST_009847,Group_C,5.24,10.0,0.0,25.4,South,Desktop
CUST_002873,Group_A,6.99,5.0,0.0,27.2,West,Mobile
CUST_003031,Group_B,440.96,11.0,0.0,22.2,East,Tablet
CUST_009398,Group_C,74.0,8.0,0.0,21.8,West,Tablet
CUST_001646,Group_A,6.25,12.0,1.0,18.3,South,Desktop
CUST_003418,Group_B,28.61,12.0,1.0,12.3,West,Tablet
CUST_003477,Group_B,9.06,8.0,2.0,13.3,East,Desktop
CUST_009981,Group_C,1.67,9.0,0.0,13.7,East,Tablet
CUST_001793,Group_A,40.74,14.0,1.0,18.3,East,Tablet
CUST_003798,Group_B,43.96,9.0,2.0,9.1,North,Desktop
CUST_003369,Group_B,58.43,10.0,1.0,18.9,West,Desktop
CUST_007197,Group_C,14.9,9.0,1.0,31.6,East,Mobile
CUST_004147,Group_B,10.75,16.0,0.0,9.1,West,Tablet
CUST_005110,Group_B,4.21,10.0,0.0,4.8,South,Mobile
CUST_006025,Group_B,10.78,12.0,2.0,31.4,West,Mobile
CUST_008796,Group_C,13.23,16.0,0.0,10.2,West,Mobile
CUST_009711,Group_C,23.63,8.0,0.0,14.5,East,Desktop
CUST_000127,Group_A,131.28,12.0,0.0,25.7,South,Desktop
CUST_005960,Group_B,31.21,8.0,1.0,8.8,East,Mobile
CUST_003877,Group_B,19.15,8.0,0.0,0.5,East,Tablet
CUST_004452,Group_B,120.51,14.0,3.0,10.5,South,Mobile
CUST_007148,Group_C,3.57,5.0,0.0,6.1,West,Mobile
CUST_003532,Group_B,61.52,12.0,2.0,23.2,South,Mobile
CUST_000828,Group_A,63.95,10.0,1.0,5.4,North,Mobile
CUST_007791,Group_C,53.83,13.0,1.0,23.3,North,Desktop
CUST_000985,Group_A,47.44,10.0,1.0,0.0,West,Tablet
CUST_007784,Group_C,7.2,14.0,0.0,21.4,East,Mobile
CUST_002444,Group_A,23.33,10.0,0.0,8.8,South,Mobile
CUST_008555,Group_C,129.04,7.0,0.0,23.4,West,Desktop
CUST_000346,Group_A,74.26,8.0,0.0,10.2,South,Mobile
CUST_000815,Group_A,88.99,13.0,0.0,12.1,North,Tablet
CUST_006167,Group_B,37.38,11.0,0.0,2.0,North,Tablet
CUST_005780,Group_B,4.07,10.0,1.0,21.8,North,Tablet
CUST_002117,Group_A,24.23,11.0,1.0,2.4,East,Tablet
CUST_000794,Group_A,10.57,16.0,0.0,9.1,North,Desktop
CUST_006899,Group_C,15.72,14.0,0.0,11.9,East,Tablet
CUST_002675,Group_A,10.65,8.0,0.0,29.9,West,Mobile
CUST_000095,Group_A,94.7,4.0,0.0,17.3,West,Desktop
CUST_004226,Group_B,70.47,6.0,1.0,2.8,West,Mobile
CUST_003757,Group_B,355.58,9.0,0.0,23.9,North,Mobile
CUST_002892,Group_A,5.17,7.0,0.0,14.5,West,Tablet
CUST_002372,Group_A,246.84,9.0,0.0,18.2,West,Mobile
CUST_009808,Group_C,29.56,8.0,1.0,22.6,North,Tablet
CUST_003229,Group_B,93.09,10.0,5.0,10.1,South,Mobile
CUST_007864,Group_C,33.31,9.0,2.0,21.0,East,Desktop
CUST_006360,Group_B,15.02,8.0,3.0,17.2,North,Desktop
CUST_009612,Group_C,44.45,9.0,1.0,38.8,North,Tablet
CUST_007327,Group_C,34.66,14.0,0.0,9.6,East,Tablet
CUST_006029,Group_B,28.08,8.0,0.0,28.7,East,Mobile
CUST_001866,Group_A,19.08,19.0,2.0,18.3,South,Mobile
CUST_004613,Group_B,57.38,13.0,2.0,20.9,North,Mobile
CUST_002646,Group_A,47.83,10.0,0.0,9.1,East,Desktop
CUST_002244,Group_A,76.58,9.0,0.0,8.9,North,Mobile
CUST_005374,Group_B,174.64,13.0,0.0,21.2,West,Tablet
CUST_002337,Group_A,14.52,15.0,0.0,20.2,South,Mobile
CUST_000951,Group_A,19.0,10.0,1.0,6.7,North,Mobile
CUST_001121,Group_A,38.65,8.0,0.0,9.3,South,Tablet
CUST_002205,Group_A,11.84,11.0,3.0,9.0,South,Tablet
CUST_000420,Group_A,9.16,6.0,0.0,25.1,South,Desktop
CUST_000923,Group_A,10.21,14.0,0.0,15.1,West,Desktop
CUST_009447,Group_C,19.86,22.0,0.0,15.1,East,Tablet
CUST_008670,Group_C,50.04,14.0,0.0,10.8,East,Desktop
CUST_005409,Group_B,14.18,8.0,0.0,12.4,North,Tablet
CUST_005789,Group_B,18.92,9.0,0.0,18.2,South,Mobile
CUST_005743,Group_B,31.4,11.0,0.0,11.6,North,Mobile
CUST_007668,Group_C,58.01,9.0,0.0,18.3,North,Mobile
CUST_005568,Group_B,28.27,12.0,0.0,10.7,West,Desktop
CUST_008136,Group_C,13.24,8.0,0.0,26.1,West,Mobile
CUST_001203,Group_A,140.78,14.0,0.0,15.6,North,Mobile
CUST_005766,Group_B,85.59,6.0,1.0,18.6,East,Mobile
CUST_008390,Group_C,55.31,12.0,1.0,9.8,South,Tablet
