customer_id,group,revenue,revenue_pre,revenue_post,engagement_score,engagement_score_pre,engagement_score_post,support_tickets,support_tickets_pre,support_tickets_post,customer_churned,new_customer,region,device_type
CUST_001250,Control,8.7,8.32,8.7,53.38,54.47,53.38,3.24,3.0,3.24,0,0,East,Mobile
CUST_003180,Control,9.11,8.37,9.11,51.88,51.83,51.88,4.26,4.0,4.26,1,0,West,Tablet
CUST_000483,Control,2.05,1.95,2.05,55.27,55.77,55.27,3.24,3.0,3.24,0,0,North,Mobile
CUST_003041,Control,29.23,27.32,29.23,48.41,48.31,48.41,5.34,5.0,5.34,0,0,East,Tablet
CUST_005011,Treatment,31.58,26.55,31.58,58.52,49.06,58.52,1.54,2.0,1.54,1,0,North,Desktop
CUST_008728,Treatment,12.95,11.17,12.95,58.59,47.96,58.59,1.51,2.0,1.51,0,0,West,Desktop
CUST_007001,Treatment,32.66,27.3,32.66,73.64,61.02,73.64,3.06,4.0,3.06,0,0,North,Mobile
CUST_003274,Control,206.8,189.59,206.8,43.19,42.78,43.19,1.06,1.0,1.06,0,0,West,Mobile
CUST_007228,Treatment,26.7,22.4,26.7,57.3,46.87,57.3,2.97,4.0,2.97,0,0,North,Desktop
CUST_003684,Control,186.22,177.11,186.22,44.36,44.61,44.36,4.22,4.0,4.22,1,0,East,Desktop
CUST_006675,Treatment,117.8,100.88,117.8,56.58,46.03,56.58,1.4,2.0,1.4,0,0,South,Mobile
CUST_006808,Treatment,23.8,20.2,23.8,63.86,52.82,63.86,2.19,3.0,2.19,0,0,North,Mobile
CUST_009739,Treatment,6.26,5.34,6.26,55.37,45.19,55.37,3.85,5.0,3.85,1,0,South,Mobile
CUST_001317,Control,52.25,48.86,52.25,49.69,49.57,49.69,3.2,3.0,3.2,0,1,North,Desktop
CUST_003226,Control,3.21,3.0,3.21,52.03,52.09,52.03,2.24,2.0,2.24,0,0,East,Desktop
CUST_001073,Control,95.42,91.16,95.42,53.98,52.92,53.98,0.0,0.0,0.0,0,0,North,Mobile
CUST_004816,Control,46.21,43.41,46.21,46.51,46.76,46.51,4.3,4.0,4.3,0,1,South,Tablet
CUST_008460,Treatment,46.8,40.98,46.8,63.67,52.79,63.67,2.29,3.0,2.29,0,0,West,Desktop
CUST_005753,Treatment,18.17,15.16,18.17,61.68,51.45,61.68,1.52,2.0,1.52,0,0,North,Mobile
CUST_009146,Treatment,9.65,8.28,9.65,57.33,46.29,57.33,3.08,4.0,3.08,1,1,South,Desktop
CUST_004617,Control,21.85,20.33,21.85,53.95,54.33,53.95,3.23,3.0,3.23,0,0,East,Mobile
CUST_003098,Control,154.27,141.01,154.27,38.23,38.4,38.23,3.29,3.0,3.29,0,1,South,Mobile
CUST_006870,Treatment,39.83,34.03,39.83,59.89,48.28,59.89,0.0,0.0,0.0,0,0,North,Mobile
CUST_001301,Control,72.89,69.31,72.89,47.81,47.26,47.81,6.52,6.0,6.52,0,0,West,Mobile
CUST_007286,Treatment,33.09,28.26,33.09,56.03,45.77,56.03,2.33,3.0,2.33,0,0,West,Tablet
CUST_006285,Treatment,29.63,25.42,29.63,68.05,55.07,68.05,2.31,3.0,2.31,0,0,South,Desktop
CUST_005496,Treatment,53.54,45.26,53.54,58.58,49.26,58.58,3.96,5.0,3.96,0,0,South,Desktop
CUST_005292,Treatment,19.31,16.53,19.31,60.5,48.93,60.5,0.0,0.0,0.0,0,0,West,Mobile
CUST_001799,Control,371.9,348.58,371.9,52.21,52.47,52.21,1.08,1.0,1.08,0,1,West,Tablet
CUST_005204,Treatment,44.14,38.06,44.14,67.48,54.05,67.48,1.5,2.0,1.5,0,0,South,Desktop
CUST_008228,Treatment,18.96,16.32,18.96,65.76,53.38,65.76,2.36,3.0,2.36,0,1,West,Mobile
CUST_005048,Treatment,106.88,88.83,106.88,62.3,51.17,62.3,3.93,5.0,3.93,0,0,South,Desktop
CUST_006442,Treatment,37.69,32.18,37.69,65.9,55.22,65.9,2.29,3.0,2.29,0,0,East,Mobile
CUST_008106,Treatment,325.09,270.35,325.09,60.59,49.22,60.59,1.56,2.0,1.56,0,0,East,Desktop
CUST_002360,Control,6.48,6.13,6.48,54.97,54.56,54.97,2.15,2.0,2.15,1,0,South,Mobile
CUST_009381,Treatment,21.04,18.29,21.04,56.06,45.54,56.06,2.24,3.0,2.24,0,0,North,Mobile
CUST_003655,Control,7.16,6.73,7.16,53.8,53.79,53.8,2.14,2.0,2.14,0,0,West,Mobile
CUST_007053,Treatment,58.82,50.84,58.82,63.01,50.74,63.01,5.78,8.0,5.78,0,0,West,Mobile
CUST_001287,Control,8.64,8.24,8.64,54.69,54.65,54.69,3.15,3.0,3.15,1,1,South,Desktop
CUST_009127,Treatment,149.06,128.46,149.06,60.46,49.82,60.46,2.38,3.0,2.38,0,0,East,Mobile
CUST_004446,Control,24.85,23.52,24.85,51.68,50.87,51.68,0.0,0.0,0.0,0,0,North,Mobile
CUST_002138,Control,242.82,222.7,242.82,48.5,49.39,48.5,3.35,3.0,3.35,1,1,West,Desktop
CUST_006788,Treatment,73.63,63.02,73.63,69.11,57.18,69.11,3.17,4.0,3.17,0,0,North,Mobile
CUST_009753,Treatment,45.3,39.19,45.3,58.65,48.68,58.65,2.1,3.0,2.1,0,0,North,Mobile
CUST_008511,Treatment,57.86,49.56,57.86,69.63,57.95,69.63,1.46,2.0,1.46,0,0,East,Desktop
CUST_009540,Treatment,71.48,60.89,71.48,54.02,43.93,54.02,2.33,3.0,2.33,0,0,West,Desktop
CUST_006895,Treatment,56.34,47.34,56.34,59.53,48.82,59.53,2.8,4.0,2.8,0,0,South,Mobile
CUST_008570,Treatment,37.19,32.54,37.19,59.53,48.42,59.53,4.0,5.0,4.0,0,0,North,Desktop
CUST_007152,Treatment,95.33,80.2,95.33,59.19,48.39,59.19,1.61,2.0,1.61,0,0,East,Mobile
CUST_000964,Control,16.65,15.67,16.65,40.66,40.61,40.66,3.33,3.0,3.33,0,1,South,Mobile
CUST_006013,Treatment,35.44,29.91,35.44,67.48,55.69,67.48,0.71,1.0,0.71,0,0,South,Mobile
CUST_004883,Control,17.07,16.08,17.07,49.13,48.79,49.13,4.24,4.0,4.24,0,0,West,Desktop
CUST_000141,Control,56.99,54.64,56.99,44.44,44.26,44.44,1.06,1.0,1.06,0,0,West,Desktop
CUST_009033,Treatment,11.69,10.16,11.69,57.34,47.68,57.34,1.54,2.0,1.54,0,0,West,Desktop
CUST_006937,Treatment,451.95,391.56,451.95,68.5,54.96,68.5,2.2,3.0,2.2,0,1,North,Mobile
CUST_006543,Treatment,111.73,94.91,111.73,60.7,49.57,60.7,3.72,5.0,3.72,0,0,South,Mobile
CUST_005244,Treatment,12.84,11.09,12.84,61.58,49.51,61.58,1.41,2.0,1.41,0,0,East,Desktop
CUST_004432,Control,98.54,91.08,98.54,52.3,53.08,52.3,4.47,4.0,4.47,0,0,East,Desktop
CUST_000407,Control,2.44,2.26,2.44,42.67,43.16,42.67,3.17,3.0,3.17,0,0,South,Mobile
CUST_008213,Treatment,29.57,24.7,29.57,53.24,43.3,53.24,3.05,4.0,3.05,0,0,East,Mobile
CUST_008377,Treatment,19.56,16.72,19.56,68.24,56.27,68.24,3.04,4.0,3.04,0,0,West,Mobile
CUST_008628,Treatment,20.87,18.22,20.87,69.88,57.67,69.88,2.96,4.0,2.96,0,0,East,Mobile
CUST_008235,Treatment,107.58,93.74,107.58,52.67,43.75,52.67,3.97,5.0,3.97,0,1,East,Desktop
CUST_004400,Control,122.53,115.31,122.53,49.36,49.22,49.36,5.25,5.0,5.25,0,0,North,Desktop
CUST_005253,Treatment,25.36,22.24,25.36,72.33,58.08,72.33,3.25,4.0,3.25,0,0,East,Mobile
CUST_000012,Control,16.56,15.09,16.56,43.17,44.05,43.17,4.26,4.0,4.26,0,0,South,Desktop
CUST_004761,Control,30.73,29.29,30.73,49.68,49.94,49.68,3.23,3.0,3.23,0,0,North,Desktop
CUST_001178,Control,188.73,181.62,188.73,48.74,49.34,48.74,3.27,3.0,3.27,0,1,East,Desktop
CUST_002864,Control,27.02,25.54,27.02,41.31,41.23,41.31,6.35,6.0,6.35,0,0,East,Mobile
CUST_006472,Treatment,385.49,330.07,385.49,53.4,42.78,53.4,1.49,2.0,1.49,0,1,East,Mobile
CUST_006229,Treatment,4.65,3.97,4.65,59.67,49.16,59.67,3.57,5.0,3.57,0,0,South,Mobile
CUST_002990,Control,5.5,5.27,5.5,51.64,51.72,51.64,1.1,1.0,1.1,0,0,West,Desktop
CUST_007118,Treatment,37.72,31.96,37.72,61.04,49.49,61.04,3.5,5.0,3.5,0,0,South,Desktop
CUST_007011,Treatment,8.01,6.7,8.01,58.82,48.49,58.82,4.02,5.0,4.02,0,0,South,Desktop
CUST_008558,Treatment,57.41,49.06,57.41,65.99,55.44,65.99,2.22,3.0,2.22,0,0,East,Tablet
CUST_001441,Control,6.01,5.65,6.01,48.76,48.58,48.76,2.13,2.0,2.13,0,0,North,Mobile
CUST_009748,Treatment,67.72,56.65,67.72,64.95,53.74,64.95,3.0,4.0,3.0,0,0,East,Tablet
CUST_002876,Control,33.94,31.98,33.94,49.7,50.14,49.7,6.45,6.0,6.45,0,0,North,Desktop
CUST_009099,Treatment,112.54,97.4,112.54,51.24,41.5,51.24,2.2,3.0,2.2,0,0,East,Desktop
CUST_008789,Treatment,8.66,7.6,8.66,71.14,57.36,71.14,0.73,1.0,0.73,0,0,South,Desktop
CUST_007233,Treatment,65.9,55.57,65.9,71.21,58.37,71.21,3.07,4.0,3.07,0,0,East,Desktop
CUST_003727,Control,24.01,22.17,24.01,48.05,47.92,48.05,4.44,4.0,4.44,0,0,West,Tablet
CUST_002773,Control,37.37,35.57,37.37,46.42,46.42,46.42,0.0,0.0,0.0,0,1,North,Mobile
CUST_000455,Control,21.82,20.46,21.82,53.32,53.78,53.32,4.37,4.0,4.37,0,0,South,Desktop
CUST_008190,Treatment,13.75,11.61,13.75,64.41,53.39,64.41,1.49,2.0,1.49,0,0,South,Mobile
CUST_001368,Control,156.25,146.89,156.25,55.76,55.16,55.76,2.17,2.0,2.17,0,0,North,Desktop
CUST_003713,Control,36.73,34.11,36.73,55.23,54.85,55.23,4.2,4.0,4.2,0,1,West,Mobile
CUST_009853,Treatment,43.65,37.15,43.65,57.78,48.25,57.78,1.4,2.0,1.4,0,1,East,Desktop
CUST_001389,Control,4.14,3.99,4.14,42.89,43.16,42.89,3.33,3.0,3.33,1,0,South,Desktop
CUST_001001,Control,91.93,88.22,91.93,56.49,56.94,56.49,2.16,2.0,2.16,0,1,West,Tablet
CUST_007762,Treatment,23.06,19.49,23.06,62.02,51.1,62.02,0.0,0.0,0.0,1,0,South,Tablet
CUST_003554,Control,342.0,326.2,342.0,53.31,52.81,53.31,4.33,4.0,4.33,1,0,East,Desktop
CUST_004115,Control,41.41,39.88,41.41,55.34,56.25,55.34,2.16,2.0,2.16,0,0,East,Desktop
CUST_001668,Control,46.94,43.77,46.94,55.44,56.16,55.44,2.15,2.0,2.15,0,1,East,Desktop
CUST_003174,Control,13.93,12.99,13.93,51.99,51.75,51.99,1.05,1.0,1.05,0,1,East,Desktop
CUST_009398,Treatment,8.21,7.26,8.21,59.03,48.58,59.03,4.33,6.0,4.33,0,0,West,Tablet
CUST_000489,Control,26.78,24.76,26.78,46.86,46.03,46.86,4.26,4.0,4.26,0,0,South,Desktop
CUST_003231,Control,64.0,60.55,64.0,45.93,46.21,45.93,1.07,1.0,1.07,0,0,South,Mobile
CUST_003829,Control,135.32,128.79,135.32,46.37,46.6,46.37,1.06,1.0,1.06,0,0,South,Desktop
CUST_008652,Treatment,91.44,78.79,91.44,66.69,54.89,66.69,3.09,4.0,3.09,1,0,South,Mobile
CUST_005209,Treatment,28.95,24.28,28.95,49.11,41.04,49.11,2.94,4.0,2.94,0,1,West,Desktop
CUST_007849,Treatment,107.95,92.68,107.95,63.81,52.0,63.81,4.35,6.0,4.35,0,0,South,Mobile
CUST_005705,Treatment,119.45,100.97,119.45,68.16,55.77,68.16,0.73,1.0,0.73,0,0,East,Desktop
CUST_009640,Treatment,194.89,159.75,194.89,59.23,48.77,59.23,4.2,6.0,4.2,0,0,West,Tablet
CUST_008134,Treatment,21.46,18.03,21.46,64.37,52.76,64.37,4.61,6.0,4.61,0,0,South,Desktop
CUST_000704,Control,58.88,56.55,58.88,48.99,49.09,48.99,3.22,3.0,3.22,0,0,West,Desktop
CUST_005106,Treatment,12.63,10.86,12.63,50.72,41.21,50.72,3.2,4.0,3.2,0,0,South,Mobile
CUST_008894,Treatment,158.72,139.88,158.72,55.68,45.23,55.68,3.85,5.0,3.85,0,0,South,Mobile
CUST_003292,Control,318.69,293.43,318.69,44.84,45.06,44.84,6.35,6.0,6.35,0,0,West,Desktop
CUST_008126,Treatment,44.37,37.46,44.37,64.73,51.98,64.73,0.75,1.0,0.75,0,0,North,Desktop
CUST_009632,Treatment,188.83,167.11,188.83,65.09,52.26,65.09,1.49,2.0,1.49,0,1,South,Mobile
CUST_009022,Treatment,9.24,8.01,9.24,57.94,47.1,57.94,0.74,1.0,0.74,0,1,North,Mobile
CUST_004910,Control,39.34,37.27,39.34,41.25,41.42,41.25,4.31,4.0,4.31,0,1,South,Mobile
CUST_004441,Control,9.01,8.62,9.01,41.33,41.58,41.33,5.37,5.0,5.37,0,0,East,Desktop
CUST_000987,Control,9.59,8.92,9.59,49.92,49.83,49.92,4.33,4.0,4.33,0,0,West,Desktop
CUST_009237,Treatment,87.42,75.67,87.42,62.7,51.53,62.7,2.15,3.0,2.15,0,0,North,Desktop
CUST_009884,Treatment,40.72,34.87,40.72,60.01,49.72,60.01,2.36,3.0,2.36,0,0,East,Desktop
CUST_007706,Treatment,37.04,31.51,37.04,50.49,40.81,50.49,0.74,1.0,0.74,0,0,South,Tablet
CUST_006258,Treatment,25.95,22.51,25.95,58.43,48.84,58.43,0.0,0.0,0.0,0,0,East,Mobile
CUST_006090,Treatment,10.4,8.73,10.4,65.51,53.62,65.51,2.42,3.0,2.42,0,0,West,Desktop
CUST_005239,Treatment,88.02,73.45,88.02,68.03,56.63,68.03,1.48,2.0,1.48,0,0,East,Mobile
CUST_001199,Control,153.41,145.66,153.41,48.99,48.65,48.99,3.35,3.0,3.35,1,0,South,Desktop
CUST_009071,Treatment,24.1,20.69,24.1,60.48,48.8,60.48,3.8,5.0,3.8,0,0,South,Mobile
CUST_007520,Treatment,50.85,42.68,50.85,64.2,51.93,64.2,0.0,0.0,0.0,0,0,South,Mobile
CUST_006813,Treatment,389.18,336.6,389.18,62.08,50.86,62.08,2.94,4.0,2.94,0,0,North,Desktop
CUST_008321,Treatment,19.98,17.39,19.98,66.9,52.67,66.9,4.68,6.0,4.68,0,0,East,Mobile
CUST_007176,Treatment,27.61,23.17,27.61,56.35,46.76,56.35,0.74,1.0,0.74,0,0,East,Desktop
CUST_004471,Control,115.18,110.89,115.18,52.63,52.55,52.63,3.28,3.0,3.28,0,0,South,Mobile
CUST_000892,Control,4.8,4.6,4.8,49.02,49.1,49.02,0.0,0.0,0.0,1,0,North,Desktop
CUST_001970,Control,27.35,25.75,27.35,55.42,55.76,55.42,2.22,2.0,2.22,0,0,West,Desktop
CUST_005758,Treatment,32.01,27.23,32.01,61.01,49.64,61.01,4.7,6.0,4.7,0,0,West,Mobile
CUST_006528,Treatment,24.3,20.63,24.3,64.91,52.72,64.91,0.77,1.0,0.77,1,0,East,Desktop
CUST_006295,Treatment,25.84,21.41,25.84,63.71,52.01,63.71,0.82,1.0,0.82,0,0,South,Desktop
CUST_007596,Treatment,90.52,76.5,90.52,64.41,53.03,64.41,0.0,0.0,0.0,0,0,South,Desktop
CUST_003250,Control,27.94,26.9,27.94,46.5,47.05,46.5,2.13,2.0,2.13,0,0,South,Desktop
CUST_006571,Treatment,197.41,162.07,197.41,65.98,53.99,65.98,2.2,3.0,2.2,0,0,South,Desktop
CUST_006639,Treatment,45.35,38.7,45.35,63.78,50.8,63.78,2.16,3.0,2.16,0,0,North,Mobile
CUST_007352,Treatment,96.58,80.47,96.58,62.86,51.48,62.86,3.73,5.0,3.73,0,0,South,Desktop
CUST_009173,Treatment,31.46,26.91,31.46,58.16,47.17,58.16,0.78,1.0,0.78,1,0,South,Desktop
CUST_007474,Treatment,29.95,26.11,29.95,64.51,54.3,64.51,1.4,2.0,1.4,0,0,North,Mobile
CUST_009602,Treatment,24.32,20.49,24.32,54.29,44.6,54.29,0.76,1.0,0.76,0,0,South,Desktop
CUST_008674,Treatment,15.47,13.23,15.47,67.2,53.1,67.2,2.26,3.0,2.26,0,0,South,Mobile
CUST_001240,Control,14.22,13.44,14.22,50.98,51.65,50.98,4.37,4.0,4.37,0,1,West,Desktop
CUST_002290,Control,6.36,6.1,6.36,51.97,52.76,51.97,7.68,7.0,7.68,1,0,East,Mobile
CUST_002741,Control,13.63,13.09,13.63,50.58,50.27,50.58,5.25,5.0,5.25,1,0,East,Desktop
CUST_004586,Control,11.08,10.55,11.08,54.75,55.07,54.75,2.16,2.0,2.16,0,1,West,Tablet
CUST_001230,Control,6.67,6.27,6.67,52.84,52.63,52.84,2.14,2.0,2.14,1,1,East,Desktop
CUST_006981,Treatment,176.89,146.01,176.89,61.29,50.66,61.29,2.24,3.0,2.24,0,0,North,Mobile
CUST_005179,Treatment,21.42,18.13,21.42,56.12,46.42,56.12,2.23,3.0,2.23,0,0,South,Desktop
CUST_004294,Control,95.5,89.56,95.5,53.64,54.03,53.64,3.27,3.0,3.27,0,0,North,Desktop
CUST_001059,Control,50.15,46.5,50.15,46.76,46.79,46.76,6.45,6.0,6.45,0,0,East,Desktop
CUST_006263,Treatment,81.97,68.94,81.97,58.52,46.64,58.52,2.15,3.0,2.15,0,0,North,Mobile
CUST_000282,Control,19.81,18.97,19.81,48.74,48.9,48.74,4.28,4.0,4.28,0,1,West,Mobile
CUST_000969,Control,3.0,2.76,3.0,39.68,39.07,39.68,3.16,3.0,3.16,1,1,East,Tablet
CUST_003954,Control,25.44,23.13,25.44,49.45,49.69,49.45,4.39,4.0,4.39,1,0,South,Desktop
CUST_001940,Control,65.08,61.88,65.08,43.51,43.15,43.51,0.0,0.0,0.0,0,0,East,Mobile
CUST_008465,Treatment,13.81,12.13,13.81,61.69,51.07,61.69,1.64,2.0,1.64,0,0,South,Mobile
CUST_001275,Control,14.1,13.69,14.1,60.87,61.73,60.87,5.28,5.0,5.28,1,0,South,Mobile
CUST_000620,Control,8.58,8.33,8.58,52.2,51.51,52.2,2.14,2.0,2.14,0,0,East,Mobile
CUST_008506,Treatment,41.45,34.99,41.45,58.77,48.76,58.77,2.1,3.0,2.1,0,0,North,Mobile
CUST_001743,Control,30.0,28.57,30.0,48.41,48.01,48.41,2.16,2.0,2.16,1,0,West,Mobile
CUST_001391,Control,51.79,49.51,51.79,53.45,53.76,53.45,4.29,4.0,4.29,1,0,East,Desktop
CUST_002204,Control,3.18,3.0,3.18,42.79,43.05,42.79,3.15,3.0,3.15,0,0,South,Mobile
CUST_003569,Control,179.94,168.14,179.94,48.1,47.53,48.1,2.16,2.0,2.16,0,0,North,Mobile
CUST_006117,Treatment,38.66,33.08,38.66,59.05,47.85,59.05,2.25,3.0,2.25,0,0,East,Desktop
CUST_009971,Treatment,14.14,12.24,14.14,66.04,52.1,66.04,2.28,3.0,2.28,0,1,North,Desktop
CUST_006053,Treatment,26.17,21.84,26.17,51.54,41.61,51.54,3.05,4.0,3.05,0,0,North,Desktop
CUST_003179,Control,7.65,7.4,7.65,48.71,48.26,48.71,6.31,6.0,6.31,1,0,East,Desktop
CUST_003193,Control,21.07,19.94,21.07,53.1,53.22,53.1,3.19,3.0,3.19,0,0,East,Desktop
CUST_006100,Treatment,10.51,9.19,10.51,61.63,50.46,61.63,0.78,1.0,0.78,0,0,West,Desktop
CUST_007030,Treatment,39.77,33.79,39.77,60.01,48.13,60.01,0.0,0.0,0.0,1,0,East,Desktop
CUST_000576,Control,143.48,136.66,143.48,44.72,45.11,44.72,3.19,3.0,3.19,0,0,West,Tablet
CUST_006657,Treatment,4.64,4.0,4.64,53.34,43.86,53.34,1.6,2.0,1.6,0,0,East,Mobile
CUST_007116,Treatment,36.32,30.9,36.32,58.46,48.31,58.46,4.35,6.0,4.35,0,0,North,Mobile
CUST_008803,Treatment,84.21,72.32,84.21,54.29,43.44,54.29,2.34,3.0,2.34,0,0,South,Mobile
CUST_006277,Treatment,38.03,32.6,38.03,69.69,55.91,69.69,2.93,4.0,2.93,0,0,West,Desktop
CUST_008985,Treatment,16.74,14.29,16.74,65.01,53.6,65.01,0.73,1.0,0.73,1,0,North,Desktop
CUST_005898,Treatment,17.48,15.19,17.48,67.18,54.14,67.18,2.32,3.0,2.32,0,1,East,Mobile
CUST_005725,Treatment,168.04,141.14,168.04,65.49,52.56,65.49,4.39,6.0,4.39,0,0,West,Mobile
CUST_000270,Control,42.34,38.49,42.34,47.01,46.51,47.01,1.11,1.0,1.11,1,0,West,Mobile
CUST_000630,Control,127.38,123.39,127.38,50.32,50.56,50.32,2.17,2.0,2.17,0,0,East,Desktop
CUST_003082,Control,223.24,213.67,223.24,53.34,53.16,53.34,5.4,5.0,5.4,0,0,North,Desktop
CUST_003467,Control,6.09,5.75,6.09,50.77,51.06,50.77,4.34,4.0,4.34,0,0,East,Mobile
CUST_006431,Treatment,47.38,40.04,47.38,47.82,39.3,47.82,1.4,2.0,1.4,0,1,South,Mobile
CUST_009312,Treatment,104.95,91.24,104.95,53.96,44.11,53.96,1.54,2.0,1.54,1,0,West,Mobile
CUST_007063,Treatment,122.99,102.64,122.99,65.16,54.47,65.16,0.74,1.0,0.74,0,0,East,Desktop
CUST_009728,Treatment,22.99,19.4,22.99,73.02,59.86,73.02,4.81,6.0,4.81,0,0,North,Mobile
CUST_005544,Treatment,11.67,9.95,11.67,62.68,51.88,62.68,2.3,3.0,2.3,0,1,South,Desktop
CUST_004357,Control,102.15,97.75,102.15,45.37,45.47,45.37,0.0,0.0,0.0,1,0,East,Desktop
CUST_002114,Control,175.92,162.48,175.92,51.49,50.53,51.49,2.1,2.0,2.1,0,1,North,Desktop
CUST_008220,Treatment,82.08,71.9,82.08,69.24,56.95,69.24,0.76,1.0,0.76,0,1,South,Desktop
CUST_003217,Control,21.93,21.09,21.93,46.54,46.57,46.54,1.07,1.0,1.07,0,0,South,Mobile
CUST_003815,Control,24.18,23.21,24.18,45.94,45.29,45.94,0.0,0.0,0.0,0,0,West,Tablet
CUST_008322,Treatment,13.7,11.84,13.7,54.83,45.93,54.83,2.33,3.0,2.33,0,0,West,Desktop
CUST_008590,Treatment,18.46,16.31,18.46,58.43,46.88,58.43,2.2,3.0,2.2,0,1,West,Desktop
CUST_002279,Control,3.62,3.33,3.62,51.25,52.04,51.25,3.2,3.0,3.2,1,0,East,Mobile
CUST_004600,Control,87.6,84.55,87.6,51.82,52.73,51.82,4.25,4.0,4.25,0,0,East,Desktop
CUST_000014,Control,1.7,1.58,1.7,50.22,49.93,50.22,4.2,4.0,4.2,0,1,West,Desktop
CUST_009226,Treatment,44.01,37.5,44.01,66.24,53.35,66.24,1.61,2.0,1.61,0,1,North,Mobile
CUST_001526,Control,111.3,105.91,111.3,52.15,52.56,52.15,2.14,2.0,2.14,0,0,North,Mobile
CUST_002366,Control,6.33,6.04,6.33,53.84,53.85,53.84,5.41,5.0,5.41,1,1,North,Mobile
CUST_004649,Control,184.47,175.71,184.47,37.01,37.76,37.01,2.16,2.0,2.16,0,0,North,Desktop
CUST_000375,Control,55.28,53.28,55.28,51.01,52.05,51.01,5.32,5.0,5.32,0,0,North,Desktop
CUST_008522,Treatment,29.08,24.5,29.08,57.32,46.0,57.32,2.25,3.0,2.25,0,0,North,Mobile
CUST_006478,Treatment,2.38,2.06,2.38,51.18,41.92,51.18,5.16,7.0,5.16,0,0,East,Desktop
CUST_000526,Control,119.82,111.14,119.82,57.75,57.74,57.75,6.5,6.0,6.5,0,0,East,Desktop
CUST_006896,Treatment,8.81,7.53,8.81,65.24,53.75,65.24,5.41,7.0,5.41,0,1,South,Tablet
CUST_003592,Control,13.27,12.49,13.27,48.34,48.58,48.34,0.0,0.0,0.0,0,0,East,Desktop
CUST_007905,Treatment,132.2,111.11,132.2,56.9,46.41,56.9,2.3,3.0,2.3,0,0,South,Desktop
CUST_002959,Control,7.21,6.68,7.21,57.49,57.69,57.49,3.21,3.0,3.21,0,0,South,Desktop
CUST_000530,Control,4.32,3.99,4.32,52.44,51.58,52.44,6.49,6.0,6.49,0,0,South,Desktop
CUST_003715,Control,131.35,122.66,131.35,50.64,50.4,50.64,4.33,4.0,4.33,0,0,West,Mobile
CUST_004733,Control,75.64,73.37,75.64,52.36,51.33,52.36,1.07,1.0,1.07,0,0,North,Desktop
CUST_001395,Control,79.67,76.56,79.67,42.43,42.39,42.43,3.26,3.0,3.26,0,0,West,Mobile
CUST_005632,Treatment,34.77,30.04,34.77,49.48,40.32,49.48,0.74,1.0,0.74,0,0,South,Mobile
CUST_006564,Treatment,94.23,79.78,94.23,69.75,55.8,69.75,0.77,1.0,0.77,0,0,North,Mobile
CUST_004704,Control,50.6,46.98,50.6,59.23,58.36,59.23,2.11,2.0,2.11,1,0,North,Desktop
CUST_001713,Control,67.49,63.6,67.49,47.98,47.51,47.98,4.21,4.0,4.21,0,0,West,Desktop
CUST_009756,Treatment,15.16,12.5,15.16,64.27,52.52,64.27,2.19,3.0,2.19,0,0,West,Desktop
CUST_000956,Control,25.04,23.34,25.04,43.79,44.01,43.79,3.23,3.0,3.23,0,0,East,Mobile
CUST_006676,Treatment,10.33,8.72,10.33,65.38,53.49,65.38,3.06,4.0,3.06,1,1,East,Desktop
CUST_003454,Control,54.65,51.64,54.65,47.25,47.33,47.25,2.2,2.0,2.2,0,1,South,Mobile
CUST_002072,Control,12.45,11.84,12.45,49.94,50.12,49.94,0.0,0.0,0.0,0,0,West,Mobile
CUST_009741,Treatment,90.53,78.77,90.53,66.49,53.8,66.49,3.51,5.0,3.51,0,1,South,Desktop
CUST_000159,Control,23.55,21.95,23.55,56.25,55.65,56.25,5.38,5.0,5.38,0,0,North,Desktop
CUST_007006,Treatment,183.52,156.92,183.52,64.88,54.85,64.88,3.01,4.0,3.01,0,0,East,Desktop
CUST_000353,Control,1314.95,1276.65,1314.95,49.76,49.62,49.76,3.15,3.0,3.15,0,0,East,Mobile
CUST_006079,Treatment,13.76,11.62,13.76,65.64,52.52,65.64,2.18,3.0,2.18,0,0,East,Tablet
CUST_006237,Treatment,132.53,112.32,132.53,52.57,42.56,52.57,5.04,7.0,5.04,0,0,North,Mobile
CUST_002921,Control,36.56,34.7,36.56,47.95,48.39,47.95,4.39,4.0,4.39,0,0,West,Desktop
CUST_004645,Control,3.3,3.11,3.3,47.85,48.47,47.85,2.19,2.0,2.19,0,0,East,Desktop
CUST_000662,Control,21.58,20.28,21.58,42.68,43.22,42.68,6.3,6.0,6.3,1,0,North,Desktop
CUST_007058,Treatment,11.78,10.26,11.78,54.79,44.57,54.79,2.15,3.0,2.15,0,0,North,Mobile
CUST_003666,Control,9.63,9.31,9.63,46.94,47.37,46.94,2.2,2.0,2.2,0,0,East,Mobile
CUST_007980,Treatment,5.47,4.64,5.47,67.84,55.03,67.84,0.0,0.0,0.0,0,0,West,Mobile
CUST_000307,Control,41.49,40.09,41.49,46.6,47.05,46.6,4.26,4.0,4.26,0,0,North,Mobile
CUST_004791,Control,11.98,11.39,11.98,50.63,51.25,50.63,5.4,5.0,5.4,0,0,East,Desktop
CUST_002357,Control,27.19,25.68,27.19,41.85,41.39,41.85,3.34,3.0,3.34,0,1,South,Mobile
CUST_001928,Control,14.87,13.63,14.87,47.06,47.79,47.06,1.05,1.0,1.05,0,0,East,Desktop
