customer_id,revenue,clicks,conversions,session_duration,page_views,bounce_rate,time_on_site,region,device_type
CUST_007070,2.73,44.0,1.0,23.3,29.9728295192038,0.141,1016.0,West,Desktop
CUST_007071,140.75,11.0,0.0,27.2,13.729495557012559,0.26,1884.0,North,Mobile
CUST_007072,10.76,37.0,3.0,,16.143907237677162,0.791,,South,Mobile
CUST_007073,6.38,24.0,0.0,,5.979077328138124,0.243,1471.0,South,Tablet
CUST_007074,136.45,12.0,1.0,7.5,1.5195158543019305,0.263,,West,Desktop
CUST_007075,79.7,26.0,2.0,,49.15878847427978,0.512,1322.0,South,Mobile
CUST_007076,149.22,27.0,1.0,17.5,14.077740710089596,0.215,774.0,West,Mobile
CUST_007077,86.56,7.0,0.0,10.0,7.625806324324508,0.467,299.0,West,Mobile
CUST_007078,392.22,41.0,1.0,,26.515339822648514,0.189,1362.0,South,Tablet
CUST_007079,64.75,33.0,1.0,11.3,7.208131367970953,0.351,603.0,East,Desktop
CUST_007080,27.45,33.0,5.0,22.9,7.607409450974711,0.27,2051.0,North,Mobile
CUST_007081,49.97,13.0,0.0,15.3,5.45223968788141,0.295,989.0,North,Tablet
CUST_007082,147.25,17.0,0.0,1.9,15.376321683885738,0.199,407.0,West,Mobile
CUST_007083,13.0,12.0,0.0,14.0,,0.365,842.0,South,Desktop
CUST_007084,15.15,17.0,1.0,20.4,10.498399907725139,0.74,899.0,West,Desktop
CUST_007085,22.86,34.0,0.0,12.6,13.494265983293369,0.071,1307.0,North,Mobile
CUST_007086,2.65,39.0,3.0,,13.263271711049725,0.21,386.0,East,Mobile
CUST_007087,39.08,28.0,,19.8,,0.75,1452.0,North,Mobile
CUST_007088,3.44,35.0,1.0,12.9,40.66953428763225,0.319,762.0,North,Desktop
CUST_007089,35.29,34.0,2.0,14.3,26.427712189752175,0.784,792.0,West,Desktop
CUST_007090,93.54,24.0,0.0,4.5,8.985642922223821,0.131,326.0,West,Mobile
CUST_007091,18.69,32.0,2.0,26.7,6.048327787354394,0.516,1134.0,West,Desktop
CUST_007092,247.78,24.0,0.0,27.6,2.4030227549699674,0.453,1492.0,North,Mobile
CUST_007093,5.74,11.0,1.0,11.5,10.236636273111905,,912.0,North,Mobile
CUST_007094,138.31,19.0,0.0,9.3,16.611825023124783,0.247,962.0,West,Desktop
CUST_007095,74.45,35.0,3.0,34.2,27.17315864172482,0.134,1928.0,North,Desktop
CUST_007096,4.22,26.0,,17.1,68.79336195510027,0.375,843.0,North,Desktop
CUST_007097,,22.0,1.0,8.5,4.6366835562496185,0.242,754.0,West,Mobile
CUST_007098,,21.0,0.0,17.1,16.989125454185864,0.688,1351.0,West,Desktop
CUST_007099,11.55,17.0,1.0,15.2,23.0177997979918,0.441,804.0,South,Tablet
CUST_007100,6.12,27.0,1.0,24.5,8.890737336773624,0.374,1797.0,West,Tablet
CUST_007101,25.43,12.0,0.0,33.5,27.5180281521743,0.058,2105.0,North,Desktop
CUST_007102,28.42,16.0,0.0,14.7,6.431405137533413,0.403,1299.0,South,Desktop
CUST_007103,37.46,31.0,0.0,20.6,15.07352427337559,0.119,861.0,West,Desktop
CUST_007104,23.17,23.0,1.0,11.4,9.199147742027222,,154.0,East,Desktop
CUST_007105,70.8,,1.0,4.9,4.848400065152399,0.633,692.0,North,Desktop
CUST_007106,20.8,25.0,1.0,15.5,8.065099740017521,0.115,767.0,East,Desktop
CUST_007107,3.25,24.0,3.0,0.1,10.186265240626529,0.616,306.0,West,Mobile
CUST_007108,27.68,20.0,0.0,35.3,6.812224645918764,0.117,2210.0,North,Mobile
CUST_007109,1.93,26.0,0.0,23.4,7.1947679986196516,0.468,1686.0,North,Mobile
CUST_007110,50.63,,1.0,17.6,9.184787443689219,0.263,1173.0,East,Desktop
CUST_007111,10.23,29.0,2.0,0.8,27.499407669546994,0.401,323.0,South,Desktop
CUST_007112,40.29,,,15.8,8.207037480167335,0.272,1118.0,West,Mobile
CUST_007113,160.27,31.0,0.0,3.7,9.537292671695656,0.577,,West,Mobile
CUST_007114,,8.0,1.0,,,0.157,1282.0,East,Mobile
CUST_007115,118.33,20.0,0.0,24.7,14.887657069305186,,1470.0,West,Mobile
CUST_007116,19.69,19.0,0.0,15.4,16.865024952083054,0.313,885.0,South,Desktop
CUST_007117,271.47,22.0,0.0,1.9,16.110831174754342,0.386,345.0,North,Desktop
CUST_007118,21.37,17.0,0.0,2.7,2.0808332095912028,0.259,234.0,South,Tablet
CUST_007119,12.08,23.0,,1.8,40.25989054363282,0.579,158.0,South,Desktop
CUST_007120,75.54,28.0,1.0,113.4,14.066520757036873,0.679,6014.0,West,Desktop
CUST_007121,19.63,23.0,1.0,5.4,13.332899291588568,0.316,625.0,North,Desktop
CUST_007122,12.06,31.0,0.0,10.1,24.265697255986076,0.042,719.0,South,Desktop
CUST_007123,18.66,23.0,,26.8,1.9593795908272982,0.248,1730.0,South,Mobile
CUST_007124,31.39,22.0,1.0,10.0,26.494697286712785,0.772,532.0,North,Desktop
CUST_007125,165.77,27.0,2.0,9.6,3.950007241452531,0.44,488.0,North,Desktop
CUST_007126,3.25,41.0,3.0,15.9,7.584114127807806,0.538,793.0,North,Desktop
CUST_007127,34.05,31.0,1.0,20.2,19.53013889593272,0.582,1175.0,South,Mobile
CUST_007128,70.1,10.0,0.0,23.9,22.032485653081967,0.207,1193.0,North,Desktop
CUST_007129,41.77,39.0,0.0,29.9,18.421863043017115,,1834.0,East,Tablet
CUST_007130,159.47,27.0,0.0,9.4,2.587655348200101,0.465,405.0,West,Mobile
CUST_007131,30.29,33.0,2.0,13.5,9.422301644178393,0.431,561.0,North,Desktop
CUST_007132,26.54,46.0,,0.0,5.286185799037207,0.13,159.0,West,Mobile
CUST_007133,67.41,31.0,3.0,5.5,17.58615180390886,0.31,133.0,East,Mobile
CUST_007134,37.31,26.0,0.0,12.8,19.41614105898463,0.502,527.0,North,Mobile
CUST_007135,20.73,12.0,1.0,9.0,6.800458803725134,0.303,470.0,North,Mobile
CUST_007136,856.3,8.0,1.0,8.3,15.369645558596298,0.079,799.0,South,Desktop
CUST_007137,15.13,14.0,1.0,7.2,14.057583790696212,0.412,554.0,East,Mobile
CUST_007138,15.9,8.0,1.0,21.8,34.450875171313186,0.255,1089.0,South,Tablet
CUST_007139,17.57,,0.0,3.5,1.0,0.145,46.0,South,Tablet
CUST_007140,167.95,17.0,3.0,26.9,14.342486405271867,0.612,1681.0,West,Mobile
CUST_007141,0.69,20.0,1.0,6.2,34.053055595834685,0.253,220.0,South,Desktop
CUST_007142,53.24,7.0,1.0,27.3,11.440307126480745,0.548,1503.0,East,Mobile
CUST_007143,34.51,,3.0,3.9,8.72932701764873,0.205,403.0,West,Desktop
CUST_007144,4.41,14.0,0.0,4.7,4.841800625049828,0.133,0.0,East,Mobile
CUST_007145,48.02,19.0,0.0,16.6,27.475178744619146,0.384,1043.0,West,Desktop
CUST_007146,58.61,22.0,0.0,14.7,12.504624942526602,0.639,651.0,North,Mobile
CUST_007147,67.19,25.0,0.0,56.6,11.32573881268865,0.185,3221.0,South,Tablet
CUST_007148,1.37,14.0,0.0,,7.871280016342074,,523.0,North,Mobile
CUST_007149,170.66,17.0,1.0,12.0,30.23376089116774,0.324,685.0,West,Desktop
CUST_007150,13.66,17.0,0.0,14.7,,0.087,1323.0,South,Desktop
CUST_007151,75.48,24.0,1.0,19.3,14.547495735777545,0.334,1057.0,South,Desktop
CUST_007152,,31.0,2.0,18.6,4.180804114919721,0.418,682.0,West,Desktop
CUST_007153,11.56,23.0,2.0,21.3,2.3076293623359656,0.348,1370.0,West,Desktop
CUST_007154,73.15,7.0,1.0,25.2,5.572438208929919,0.396,1776.0,West,Desktop
CUST_007155,20.85,33.0,2.0,14.0,9.998028624208894,0.337,851.0,South,Desktop
CUST_007156,2.76,38.0,0.0,26.8,15.30855197159703,0.648,1673.0,West,Desktop
CUST_007157,134.46,28.0,1.0,13.8,15.810667014242206,0.873,434.0,East,Tablet
CUST_007158,13.07,34.0,2.0,16.0,65.30007766263984,0.112,1408.0,South,Mobile
CUST_007159,11.88,26.0,3.0,17.9,31.261290243753397,0.38,,West,Desktop
CUST_007160,,16.0,,15.5,7.300517253942133,0.336,904.0,East,Mobile
CUST_007161,45.91,16.0,0.0,20.9,20.33073544220587,0.525,1439.0,South,Desktop
CUST_007162,30.92,,0.0,71.2,2.0010404133615722,0.363,4314.0,East,Desktop
CUST_007163,63.92,38.0,0.0,3.1,7.077343816322838,,110.0,North,Tablet
CUST_007164,6.64,27.0,2.0,1.6,1.1894610484679458,0.345,487.0,West,Mobile
CUST_007165,13.59,21.0,0.0,17.6,29.101350986174314,0.65,748.0,West,Desktop
CUST_007166,28.81,26.0,0.0,8.0,16.92795892495992,0.462,682.0,South,Mobile
CUST_007167,322.94,24.0,0.0,,9.631086426638134,0.543,1255.0,East,Mobile
CUST_007168,28.89,12.0,0.0,1.8,38.453412911186724,,0.0,North,Desktop
CUST_007169,121.79,19.0,3.0,14.3,14.252542855178833,0.495,734.0,West,Mobile
CUST_007170,34.68,27.0,0.0,9.2,26.40093827964081,0.41,474.0,East,Tablet
CUST_007171,18.53,11.0,0.0,18.9,5.07828449104631,0.262,930.0,West,Tablet
CUST_007172,24.63,23.0,2.0,5.7,4.91264596134826,0.368,127.0,East,Mobile
CUST_007173,27.06,38.0,0.0,19.3,6.742446926742644,0.469,950.0,West,Mobile
CUST_007174,68.33,34.0,2.0,23.5,2.9273799565805345,0.696,1862.0,East,Mobile
CUST_007175,172.35,17.0,1.0,18.6,18.722224065312492,0.679,1541.0,East,Desktop
CUST_007176,50.99,25.0,1.0,17.5,47.35471150495542,0.494,1045.0,North,Desktop
CUST_007177,137.62,18.0,0.0,22.7,4.0596240582905985,0.181,1301.0,North,Mobile
CUST_007178,10.4,36.0,2.0,21.6,5.864533982236527,0.598,713.0,West,Mobile
CUST_007179,20.13,22.0,0.0,0.1,,0.306,0.0,East,Desktop
CUST_007180,13.89,22.0,3.0,23.6,6.3996108706275825,0.077,1514.0,East,Desktop
CUST_007181,48.3,22.0,1.0,27.3,24.06378667440422,0.552,2028.0,North,Desktop
CUST_007182,21.53,7.0,1.0,,13.834439223391062,0.296,1469.0,North,Desktop
CUST_007183,79.5,18.0,1.0,4.0,12.672160726801534,0.707,202.0,East,Desktop
CUST_007184,10.84,26.0,2.0,,36.99870493415813,0.472,0.0,South,Tablet
CUST_007185,34.87,8.0,2.0,0.0,2.9834702920098772,0.463,0.0,South,Desktop
CUST_007186,75.51,30.0,1.0,23.4,,0.236,1104.0,East,Desktop
CUST_007187,2.78,32.0,2.0,25.4,15.452758265727603,0.346,2081.0,West,Desktop
CUST_007188,422.4,23.0,2.0,18.6,33.04354225101095,0.247,1524.0,North,Desktop
CUST_007189,23.58,22.0,0.0,21.3,52.36718541510209,0.665,1733.0,East,Desktop
CUST_007190,2.92,,2.0,12.5,4.869929344311135,0.444,468.0,West,Desktop
CUST_007191,40.03,26.0,4.0,19.2,7.701505168357527,0.174,975.0,South,Mobile
CUST_007192,34.47,27.0,1.0,14.7,7.486228875951374,0.666,820.0,South,Mobile
CUST_007193,30.02,31.0,0.0,17.1,5.188056945438162,,1456.0,South,Desktop
CUST_007194,108.79,18.0,3.0,,10.261293656361914,0.379,1439.0,South,Desktop
CUST_007195,81.2,16.0,0.0,20.4,11.69000355180071,0.209,1330.0,West,Tablet
CUST_007196,47.34,,0.0,7.7,16.91878485685008,0.439,889.0,South,Desktop
CUST_007197,56.84,,0.0,5.2,26.32480559588229,0.256,99.0,South,Desktop
CUST_007198,29.22,27.0,0.0,26.5,23.046506879590865,0.243,1418.0,North,Mobile
CUST_007199,278.83,23.0,0.0,23.6,28.873155247669505,0.074,1223.0,East,Desktop
CUST_007200,5.61,26.0,1.0,20.1,14.417979367916766,0.906,1520.0,North,Desktop
CUST_007201,39.16,24.0,0.0,15.6,67.61640778563232,0.571,1675.0,West,Desktop
CUST_007202,35.8,21.0,1.0,7.0,8.976492856039874,0.12,64.0,South,Desktop
CUST_007203,87.88,25.0,1.0,18.7,20.436034854061077,0.693,,East,Desktop
CUST_007204,12.03,19.0,1.0,7.7,16.653582294578072,0.305,511.0,West,Mobile
CUST_007205,4.09,36.0,1.0,23.3,,0.284,1237.0,South,Mobile
CUST_007206,39.97,19.0,1.0,4.9,7.408666338993831,,232.0,North,Mobile
CUST_007207,46.41,27.0,2.0,15.0,53.38402655911873,0.46,824.0,South,Mobile
CUST_007208,197.85,18.0,1.0,20.2,12.907266319368368,,1369.0,East,Desktop
CUST_007209,7.21,30.0,0.0,18.3,24.6626457224782,0.755,1448.0,West,Mobile
CUST_007210,132.37,15.0,0.0,22.7,37.346200951386486,0.347,1327.0,South,Desktop
CUST_007211,567.31,,1.0,7.5,10.753069006878752,0.174,0.0,West,Desktop
CUST_007212,21.05,34.0,0.0,19.8,27.16236920502409,0.89,1590.0,North,Mobile
CUST_007213,,21.0,1.0,12.4,4.652426782882997,0.336,392.0,West,Desktop
CUST_007214,20.32,27.0,1.0,16.2,8.422960141866591,0.362,714.0,West,Tablet
CUST_007215,33.68,19.0,1.0,0.1,33.008983537865944,0.712,907.0,West,Mobile
CUST_007216,65.14,20.0,0.0,23.4,2.7012533998267894,0.285,1544.0,South,Mobile
CUST_007217,16.29,32.0,1.0,7.0,29.635768829441407,0.07,656.0,South,Desktop
CUST_007218,214.06,24.0,2.0,17.5,39.970699136345466,0.235,1031.0,East,Mobile
CUST_007219,8.69,28.0,0.0,25.8,18.648070536381244,0.572,1883.0,East,Mobile
CUST_007220,4.11,22.0,0.0,32.7,19.460516576893205,0.533,2382.0,South,Mobile
CUST_007221,124.97,13.0,,21.2,12.027317808219292,0.154,1062.0,East,Mobile
CUST_007222,2.16,22.0,2.0,19.5,21.298460918466223,0.139,1167.0,West,Desktop
CUST_007223,25.92,,,21.9,2.431115045322276,0.289,1165.0,South,Desktop
CUST_007224,1395.79,13.0,0.0,11.1,40.184126722806525,0.817,1133.0,West,Tablet
CUST_007225,32.64,19.0,1.0,15.0,3.0118905908514915,0.496,1092.0,South,Desktop
CUST_007226,8.63,11.0,0.0,21.9,,0.274,1442.0,West,Tablet
CUST_007227,30.91,17.0,0.0,13.3,12.876488015858106,,1153.0,South,Desktop
CUST_007228,31.16,22.0,0.0,0.0,27.02984208545309,,190.0,North,Desktop
CUST_007229,40.16,23.0,2.0,24.9,4.8475165575786345,0.234,1231.0,South,Desktop
CUST_007230,73.31,18.0,2.0,20.7,38.162616535104945,0.189,974.0,North,Desktop
CUST_007231,9.52,21.0,0.0,5.8,4.351858241716125,0.295,552.0,North,Desktop
CUST_007232,250.9,,3.0,5.7,6.45271488781193,0.225,288.0,North,Tablet
CUST_007233,44.44,28.0,1.0,17.6,12.245863361003567,0.384,1306.0,West,Desktop
CUST_007234,79.21,35.0,1.0,43.8,28.8239581177964,0.299,2573.0,West,Desktop
CUST_007235,15.58,21.0,0.0,15.5,7.991205180754534,0.408,952.0,North,Desktop
CUST_007236,155.04,24.0,2.0,10.5,14.818305158707174,0.726,432.0,East,Mobile
CUST_007237,24.33,,0.0,0.5,13.815477188074647,0.343,80.0,North,Mobile
CUST_007238,46.2,14.0,0.0,17.9,1.358264376757568,0.275,1601.0,West,Desktop
CUST_007239,10.81,20.0,3.0,20.4,10.22494803881628,0.376,1506.0,West,Desktop
CUST_007240,10.01,19.0,0.0,12.2,9.233481105878413,0.809,550.0,North,Desktop
CUST_007241,75.63,21.0,2.0,13.7,,0.698,1059.0,South,Desktop
CUST_007242,19.45,31.0,1.0,78.7,11.051559604809075,,5022.0,East,Desktop
CUST_007243,11.89,13.0,0.0,7.0,13.895822872849259,0.411,0.0,East,Desktop
CUST_007244,15.31,11.0,0.0,7.3,3.3261270912654433,0.536,407.0,South,Mobile
CUST_007245,76.61,34.0,1.0,0.0,31.830396833606386,0.188,0.0,South,Mobile
CUST_007246,15.57,18.0,0.0,6.4,17.050767147591195,0.36,670.0,South,Desktop
CUST_007247,28.76,35.0,1.0,18.1,16.1038156856755,0.776,742.0,South,Tablet
CUST_007248,33.72,33.0,1.0,7.5,10.603457788565317,0.167,188.0,West,Desktop
CUST_007249,3.32,14.0,1.0,18.4,,0.471,1462.0,South,Desktop
CUST_007250,5.67,21.0,2.0,1.3,30.42487887156554,0.224,152.0,North,Tablet
CUST_007251,49.58,21.0,1.0,76.3,16.131330964652456,,4354.0,North,Desktop
CUST_007252,13.67,41.0,2.0,10.1,16.916174061491756,0.668,785.0,North,Desktop
CUST_007253,117.69,31.0,,9.8,10.103846177580163,0.265,47.0,East,Tablet
CUST_007254,105.65,32.0,0.0,25.5,4.259963072508123,0.379,1623.0,East,Mobile
CUST_007255,78.49,14.0,1.0,0.0,6.495784175494477,0.361,285.0,East,Tablet
CUST_007256,,33.0,0.0,19.4,22.562707711612976,0.33,1299.0,South,Desktop
CUST_007257,29.97,10.0,0.0,21.3,37.875994975913954,0.24,1077.0,East,Tablet
CUST_007258,72.14,37.0,4.0,12.4,56.13040638125435,,866.0,South,Mobile
CUST_007259,16.42,17.0,1.0,3.7,7.0171355528098305,0.21,0.0,West,Desktop
CUST_007260,628.19,30.0,2.0,15.6,1.5070260600301384,0.498,812.0,South,Tablet
CUST_007261,357.94,,2.0,11.3,22.074778711841176,0.247,636.0,South,Mobile
CUST_007262,33.59,37.0,0.0,23.3,9.612764543172526,0.355,1354.0,South,Mobile
CUST_007263,52.66,,2.0,22.0,5.6828223503094835,,1638.0,North,Mobile
CUST_007264,169.21,20.0,,15.0,14.347892651420404,0.516,1185.0,East,Desktop
CUST_007265,27.76,22.0,2.0,6.4,6.573450834311866,0.452,,South,Desktop
CUST_007266,15.06,25.0,1.0,14.0,5.120855054492803,0.268,1209.0,East,Desktop
CUST_007267,,34.0,0.0,16.2,20.606202944966924,0.301,561.0,East,Mobile
CUST_007268,36.38,24.0,5.0,13.9,18.792701066285257,0.623,821.0,West,Mobile
CUST_007269,41.25,24.0,2.0,13.1,7.695623536220652,0.155,586.0,North,Mobile
CUST_007270,12.17,17.0,0.0,10.1,20.927446431250765,0.542,246.0,West,Desktop
CUST_007271,4.22,35.0,3.0,4.9,13.039016180914993,0.858,258.0,North,Mobile
CUST_007272,43.96,26.0,3.0,13.1,3.388644064485143,0.695,1521.0,North,Tablet
CUST_007273,98.1,20.0,1.0,16.1,6.688769472531037,0.224,,South,Desktop
CUST_007274,25.26,23.0,4.0,15.6,11.513606662481134,0.688,719.0,South,Mobile
CUST_007275,185.62,11.0,,14.6,4.537778061669631,0.842,704.0,East,Mobile
CUST_007276,14.23,25.0,3.0,0.0,11.572225407831354,,0.0,South,Desktop
CUST_007277,9.34,25.0,3.0,8.6,12.14183230243068,0.56,480.0,South,Mobile
CUST_007278,30.55,20.0,0.0,24.5,5.610624972925508,0.367,1322.0,West,Mobile
CUST_007279,29.99,30.0,3.0,20.6,33.75369636737226,0.706,1295.0,West,Desktop
CUST_007280,83.43,24.0,1.0,13.7,9.35635832899803,0.336,851.0,West,Mobile
CUST_007281,13.07,16.0,1.0,15.6,28.897265348705364,0.42,572.0,South,Mobile
CUST_007282,171.01,22.0,1.0,6.1,13.95287106382754,0.218,416.0,North,Mobile
CUST_007283,350.83,18.0,0.0,6.4,16.222788515106036,0.135,0.0,West,Desktop
CUST_007284,31.6,21.0,0.0,9.4,22.083622045421937,0.099,873.0,East,Desktop
CUST_007285,148.36,18.0,0.0,,1.6174312595809335,0.615,1640.0,West,Desktop
CUST_007286,9.32,14.0,1.0,10.7,5.153170233883617,0.536,582.0,South,Mobile
CUST_007287,120.33,23.0,0.0,16.1,2.323955300554394,0.185,,East,Mobile
CUST_007288,116.36,18.0,1.0,15.4,,0.201,890.0,North,Mobile
CUST_007289,93.33,28.0,1.0,16.7,21.163221549700022,,962.0,West,Desktop
CUST_007290,32.5,44.0,,59.6,17.52481208779225,0.656,3523.0,West,Desktop
CUST_007291,0.96,23.0,0.0,35.5,10.682121411505449,0.224,2108.0,North,Mobile
CUST_007292,15.33,12.0,1.0,17.3,12.563270875127838,0.238,652.0,North,Mobile
CUST_007293,,35.0,4.0,12.1,20.144992160522996,0.319,698.0,East,Desktop
CUST_007294,10.24,25.0,0.0,11.8,2.216131765290605,0.268,898.0,East,Mobile
CUST_007295,38.35,34.0,1.0,15.0,3.9819612093722365,0.867,,East,Desktop
CUST_007296,20.03,22.0,0.0,11.2,84.56665771763652,0.431,355.0,South,Mobile
CUST_007297,12.31,20.0,1.0,8.8,9.474656862787437,0.602,554.0,North,Mobile
CUST_007298,9.29,18.0,0.0,14.3,16.137076597069314,0.121,1889.0,South,Desktop
CUST_007299,14.03,12.0,1.0,21.8,7.65295795755362,0.453,1594.0,North,Mobile
CUST_007300,127.2,39.0,0.0,14.3,13.775587072769511,0.238,759.0,East,Desktop
CUST_007301,14.98,32.0,4.0,16.4,2.0107006680024333,0.268,1282.0,North,Desktop
CUST_007302,17.85,36.0,0.0,22.9,9.793703822227764,0.266,1564.0,East,Desktop
CUST_007303,19.14,24.0,0.0,21.5,5.185291887961869,0.487,1578.0,East,Desktop
CUST_007304,49.74,21.0,1.0,28.6,5.265354766617704,0.912,1264.0,South,Mobile
CUST_007305,57.25,21.0,0.0,2.8,6.762494513799115,0.233,167.0,South,Mobile
CUST_007306,0.86,19.0,2.0,,9.122867788117233,0.511,668.0,West,Desktop
CUST_007307,112.84,25.0,1.0,8.1,15.245849452545032,0.419,24.0,West,Mobile
CUST_007308,185.61,19.0,,1.0,6.889712386286895,0.102,103.0,East,Desktop
CUST_007309,9.39,17.0,2.0,8.8,8.642733099999326,0.494,781.0,South,Tablet
CUST_007310,10.31,17.0,0.0,20.3,7.052755790814613,0.511,1133.0,North,Desktop
CUST_007311,19.29,18.0,0.0,26.0,,0.668,,South,Mobile
CUST_007312,13.37,17.0,1.0,18.1,3.3741999739207156,0.531,1154.0,North,Mobile
CUST_007313,43.32,11.0,1.0,30.1,4.866683250333091,0.229,,North,Tablet
CUST_007314,3.2,30.0,1.0,8.4,19.881611733132868,0.71,0.0,East,Desktop
CUST_007315,8.66,33.0,0.0,21.3,,0.157,956.0,North,Desktop
CUST_007316,209.99,19.0,1.0,20.3,7.666173474981955,0.321,973.0,East,Desktop
CUST_007317,10.87,18.0,0.0,16.5,5.292043403973696,0.293,1004.0,South,Desktop
CUST_007318,147.25,19.0,1.0,14.2,20.076247168479792,0.422,825.0,North,Mobile
CUST_007319,50.72,35.0,1.0,12.8,12.259106950167627,,1236.0,East,Desktop
CUST_007320,3.78,36.0,0.0,,11.035108231947978,0.423,1069.0,North,Mobile
CUST_007321,70.98,15.0,0.0,18.8,22.422292176628734,0.147,1281.0,East,Mobile
CUST_007322,28.75,17.0,0.0,17.7,11.148806693782943,0.198,1216.0,South,Mobile
CUST_007323,19.17,23.0,1.0,,9.385538952639822,0.569,1062.0,North,Mobile
CUST_007324,44.43,25.0,1.0,14.5,26.852433530374107,,931.0,West,Desktop
CUST_007325,58.53,15.0,4.0,21.3,8.13235291907891,0.439,1606.0,West,Mobile
CUST_007326,77.41,18.0,0.0,9.5,4.365432073419952,0.505,605.0,South,Desktop
CUST_007327,136.17,37.0,1.0,15.9,11.011551569865631,0.545,1039.0,South,Mobile
CUST_007328,54.04,23.0,3.0,14.7,83.75639568427312,0.141,891.0,North,Tablet
CUST_007329,6.35,16.0,2.0,13.4,5.520946564796647,0.299,951.0,North,Desktop
CUST_007330,18.76,30.0,4.0,15.6,8.626441816785347,0.314,,West,Mobile
CUST_007331,1131.91,16.0,0.0,10.3,8.797305948701862,0.114,1092.0,East,Desktop
CUST_007332,79.0,10.0,0.0,35.6,8.552952822881123,0.478,1975.0,East,Desktop
CUST_007333,568.58,6.0,0.0,24.4,20.13203797575414,0.732,1451.0,South,Desktop
CUST_007334,176.71,27.0,2.0,24.4,6.06255436036825,0.387,1402.0,West,Mobile
CUST_007335,44.26,15.0,0.0,20.1,9.77577904497113,0.442,1417.0,West,Mobile
CUST_007336,47.55,55.0,2.0,22.7,11.06681177651106,0.64,1644.0,West,Mobile
CUST_007337,31.69,24.0,0.0,22.6,25.849887807178234,0.5,1132.0,South,Mobile
CUST_007338,4.11,22.0,1.0,12.9,5.334134540616196,0.55,649.0,West,Mobile
CUST_007339,33.84,25.0,1.0,12.8,23.40895759615903,0.128,572.0,West,Mobile
CUST_007340,141.57,19.0,3.0,8.7,12.254869304705705,0.449,784.0,South,Mobile
CUST_007341,16.13,12.0,0.0,20.7,19.752403499777948,0.138,,West,Mobile
CUST_007342,54.29,24.0,2.0,1.4,12.293380252964884,0.251,576.0,East,Mobile
CUST_007343,92.01,12.0,0.0,18.1,14.389643019466586,0.083,1301.0,East,Desktop
CUST_007344,,23.0,1.0,12.4,,0.182,836.0,North,Tablet
CUST_007345,19.27,34.0,4.0,1.9,9.454873993696813,0.247,136.0,North,Desktop
CUST_007346,9.76,60.0,9.0,17.2,28.672310098292808,0.404,818.0,East,Desktop
CUST_007347,12.35,48.0,0.0,12.8,5.811904540202912,0.413,,North,Desktop
CUST_007348,7.06,17.0,1.0,18.3,7.550381100658735,0.354,1205.0,South,Mobile
CUST_007349,11.24,10.0,0.0,59.2,3.9325161326034697,,3579.0,East,Mobile
CUST_007350,,43.0,2.0,3.4,21.343734881973404,0.482,281.0,East,Mobile
CUST_007351,,20.0,0.0,13.8,10.473925051402974,0.354,977.0,East,Desktop
CUST_007352,38.54,13.0,1.0,8.0,52.71292136917122,0.277,0.0,South,Desktop
CUST_007353,18.11,37.0,0.0,0.1,6.285837149416964,,24.0,North,Desktop
CUST_007354,1322.56,39.0,,21.8,22.164560039055303,0.848,870.0,North,Tablet
CUST_007355,159.72,15.0,0.0,10.1,18.844347318772765,0.223,247.0,West,Tablet
CUST_007356,93.4,6.0,0.0,,10.71897085114313,0.317,1065.0,West,Desktop
CUST_007357,47.82,28.0,2.0,0.0,5.463604497138854,0.525,304.0,East,Mobile
CUST_007358,25.1,29.0,0.0,11.6,,0.324,816.0,North,Desktop
CUST_007359,7.92,,1.0,20.6,12.543948485095656,0.598,828.0,North,Desktop
CUST_007360,341.12,27.0,1.0,0.0,6.0380898176302304,0.68,180.0,East,Mobile
CUST_007361,13.31,25.0,0.0,13.9,,0.483,737.0,West,Mobile
CUST_007362,73.43,32.0,2.0,9.3,23.24953371274956,0.818,642.0,South,Desktop
CUST_007363,739.64,34.0,0.0,20.9,9.58115775299837,0.726,1222.0,South,Desktop
CUST_007364,17.01,22.0,0.0,11.2,58.26974439891085,0.485,487.0,West,Desktop
CUST_007365,115.08,26.0,0.0,18.7,18.54757219094737,0.574,1426.0,West,Mobile
CUST_007366,82.85,21.0,0.0,20.0,15.50961014907385,0.136,1201.0,South,Mobile
CUST_007367,263.37,16.0,0.0,12.3,24.174519291478592,0.538,1015.0,North,Mobile
CUST_007368,18.86,18.0,3.0,18.9,58.292005612286054,0.371,1533.0,North,Desktop
CUST_007369,7.08,21.0,2.0,13.0,6.4285418158745085,0.488,395.0,North,Desktop
CUST_007370,18.05,19.0,0.0,17.7,11.309509823036114,0.537,1185.0,West,Mobile
CUST_007371,42.55,17.0,0.0,7.4,64.60707615266233,0.34,1195.0,South,Mobile
CUST_007372,35.51,26.0,0.0,7.4,11.127771965307684,0.557,230.0,West,Mobile
CUST_007373,20.65,14.0,1.0,5.7,,0.116,288.0,South,Desktop
CUST_007374,3.35,18.0,0.0,17.1,29.106681133894313,0.504,1099.0,South,Tablet
CUST_007375,58.24,18.0,1.0,24.7,22.364921069481593,,1456.0,East,Mobile
CUST_007376,353.12,14.0,0.0,22.7,6.248272750381959,0.855,827.0,North,Desktop
CUST_007377,57.81,31.0,3.0,13.1,18.26158374713109,0.545,846.0,East,Mobile
